gray_value,count
0,38834
1,5683
2,2290
3,1892
4,6421
5,52
6,2000
7,1365
8,3418
9,200
10,97
11,90
12,2706
13,97
14,1539
15,1409
16,13040
17,95
18,350
19,125
20,76
21,2
22,160
23,77
24,4510
25,127
26,101
27,69
28,2969
29,100
30,2156
31,2542
32,5665
33,162
34,194
35,139
36,318
37,3
38,173
39,110
40,137
41,6
42,9
43,7
44,89
45,1
46,71
47,44
48,4550
49,130
50,190
51,160
52,157
53,7
54,141
55,140
56,2552
57,91
58,75
59,77
60,2160
61,71
62,1547
63,2111
64,13183
65,881
66,211
67,296
68,169
69,8
70,162
71,216
72,465
73,36
74,8
75,17
76,177
77,18
78,119
79,148
80,210
81,11
82,10
83,9
84,28
85,25
86,14
87,139
88,279
89,25
90,8
91,6
92,161
93,1046
94,113
95,283
96,5416
97,291
98,171
99,261
100,201
101,3
102,201
103,159
104,136
105,12
106,11
107,4
108,131
109,8
110,100
111,94
112,3800
113,181
114,152
115,212
116,712
117,322
118,176
119,242
120,3235
121,145
122,91
123,109
124,3683
125,250
126,2793
127,5324
128,24253
129,1013
130,829
131,1109
132,1225
133,37
134,655
135,744
136,1016
137,80
138,33
139,47
140,862
141,69
142,666
143,814
144,1921
145,55
146,119
147,74
148,34
149,6
150,64
151,72
152,1189
153,97
154,55
155,62
156,815
157,81
158,696
159,2168
160,863
161,63
162,36
163,61
164,49
165,0
166,45
167,49
168,40
169,5
170,3
171,0
172,28
173,3
174,21
175,19
176,801
177,86
178,61
179,90
180,35
181,11
182,50
183,88
184,645
185,74
186,29
187,55
188,522
189,77
190,392
191,1035
192,28739
193,1622
194,753
195,1579
196,1398
197,76
198,845
199,1882
200,1279
201,160
202,63
203,97
204,1252
205,145
206,819
207,1658
208,2833
209,106
210,111
211,107
212,488
213,238
214,179
215,5742
216,1749
217,169
218,66
219,151
220,2354
221,257
222,1262
223,7150
224,22066
225,2139
226,821
227,2015
228,1415
229,175
230,1113
231,2622
232,674
233,96
234,45
235,59
236,787
237,140
238,600
239,1587
240,35013
241,4463
242,1402
243,3911
244,2507
245,3456
246,1776
247,14423
248,30636
249,5893
250,1142
251,3608
252,58101
253,15747
254,43341
255,1036144
