gray_value,count
0,9739
1,4914
2,176
3,3528
4,598
5,79
6,362
7,2621
8,195
9,23
10,0
11,2
12,380
13,50
14,454
15,1457
16,5089
17,925
18,16
19,294
20,94
21,35
22,43
23,262
24,3854
25,300
26,1
27,193
28,2991
29,669
30,1775
31,15230
32,295
33,23
34,1
35,10
36,3
37,0
38,0
39,6
40,2
41,0
42,0
43,0
44,4
45,1
46,1
47,4
48,5358
49,304
50,11
51,150
52,13
53,6
54,12
55,51
56,4190
57,305
58,1
59,124
60,4159
61,652
62,2396
63,16594
64,1091
65,158
66,3
67,63
68,11
69,2
70,7
71,26
72,3
73,0
74,0
75,0
76,2
77,3
78,8
79,16
80,174
81,29
82,1
83,4
84,9
85,14
86,1
87,13
88,49
89,0
90,0
91,0
92,6
93,3
94,2
95,40
96,598
97,45
98,0
99,21
100,6
101,1
102,5
103,12
104,3
105,0
106,0
107,0
108,4
109,1
110,2
111,9
112,4696
113,261
114,5
115,110
116,10
117,5
118,15
119,42
120,5299
121,361
122,3
123,110
124,6576
125,5552
126,4661
127,26703
128,74524
129,2544
130,98
131,3138
132,322
133,78
134,134
135,1088
136,64
137,4
138,0
139,0
140,121
141,6
142,88
143,248
144,1849
145,210
146,2
147,69
148,28
149,9
150,13
151,63
152,809
153,47
154,0
155,48
156,506
157,94
158,224
159,1617
160,9
161,0
162,0
163,0
164,0
165,0
166,0
167,0
168,0
169,0
170,0
171,0
172,1
173,0
174,0
175,1
176,886
177,49
178,1
179,47
180,1
181,1
182,4
183,12
184,654
185,23
186,0
187,126
188,411
189,78
190,183
191,1305
192,73053
193,2978
194,78
195,1789
196,290
197,61
198,159
199,1021
200,58
201,4
202,0
203,0
204,80
205,11
206,105
207,347
208,2395
209,283
210,2
211,112
212,91
213,31
214,14
215,2490
216,302
217,19
218,1
219,11
220,268
221,28
222,139
223,1279
224,43081
225,1112
226,39
227,564
228,116
229,17
230,52
231,410
232,36
233,6
234,0
235,0
236,36
237,12
238,49
239,204
240,140249
241,5927
242,99
243,2771
244,142
245,73
246,890
247,2484
248,119450
249,4299
250,21
251,3200
252,100901
253,11391
254,65293
255,1243461
