gray_value,count
0,4290
1,5764
2,104
3,1233
4,4815
5,984
6,1294
7,29132
8,111
9,46
10,5
11,9
12,1443
13,151
14,5057
15,44437
16,5000
17,5618
18,43
19,339
20,1595
21,458
22,146
23,3452
24,1391
25,292
26,4
27,55
28,27711
29,1372
30,36384
31,82951
32,86
33,27
34,1
35,4
36,50
37,6
38,11
39,65
40,1
41,0
42,0
43,0
44,7
45,2
46,14
47,32
48,1251
49,281
50,1
51,27
52,144
53,20
54,24
55,108
56,3673
57,212
58,7
59,15
60,28503
61,282
62,9944
63,5630
64,4995
65,780
66,28
67,94
68,3428
69,115
70,261
71,1354
72,44
73,2
74,1
75,0
76,272
77,11
78,350
79,412
80,2002
81,182
82,15
83,13
84,278
85,21
86,24
87,98
88,153
89,15
90,0
91,1
92,4294
93,73
94,639
95,1632
96,1247
97,103
98,3
99,21
100,392
101,12
102,30
103,130
104,8
105,0
106,0
107,0
108,43
109,1
110,25
111,30
112,29212
113,1260
114,64
115,93
116,3465
117,123
118,112
119,765
120,28214
121,266
122,24
123,30
124,63992
125,744
126,8210
127,11936
128,98
129,1241
130,3
131,3520
132,30
133,128
134,4
135,26627
136,2
137,8
138,0
139,9
140,8
141,34
142,8
143,9829
144,42
145,335
146,0
147,326
148,10
149,21
150,0
151,418
152,11
153,27
154,0
155,16
156,56
157,77
158,16
159,7959
160,3
161,4
162,0
163,3
164,0
165,1
166,0
167,29
168,0
169,0
170,0
171,0
172,0
173,0
174,0
175,23
176,9
177,38
178,0
179,21
180,2
181,3
182,0
183,41
184,8
185,15
186,0
187,26
188,20
189,25
190,19
191,1230
192,1328
193,31099
194,7
195,27564
196,354
197,1723
198,29
199,64616
200,12
201,44
202,0
203,10
204,25
205,91
206,29
207,8080
208,166
209,4924
210,2
211,430
212,15
213,2397
214,2
215,1995
216,34
217,91
218,0
219,125
220,126
221,991
222,34
223,137819
224,5185
225,40687
226,10
227,9971
228,490
229,495
230,17
231,10252
232,4
233,12
234,1
235,17
236,27
237,20
238,83
239,2093
240,40537
241,91070
242,39
243,7659
244,684
245,5302
246,34
247,25586
248,9001
249,6489
250,23
251,2029
252,10192
253,15242
254,2180
255,963368
