gray_value,count
0,14817
1,1665
2,326
3,1209
4,1602
5,94
6,1161
7,1878
8,399
9,18
10,0
11,1
12,1278
13,35
14,1155
15,2098
16,2808
17,49
18,25
19,27
20,516
21,12
22,90
23,106
24,1884
25,22
26,1
27,3
28,2659
29,78
30,2354
31,3257
32,541
33,13
34,1
35,0
36,34
37,0
38,3
39,7
40,1
41,0
42,0
43,0
44,4
45,0
46,1
47,5
48,1948
49,19
50,5
51,10
52,69
53,6
54,11
55,26
56,1568
57,19
58,1
59,0
60,2589
61,37
62,2230
63,2933
64,3234
65,129
66,3
67,87
68,40
69,5
70,29
71,57
72,35
73,5
74,0
75,2
76,54
77,11
78,19
79,53
80,626
81,8
82,1
83,4
84,38
85,7
86,24
87,42
88,114
89,6
90,0
91,0
92,97
93,42
94,62
95,547
96,2161
97,60
98,1
99,39
100,70
101,9
102,9
103,36
104,2
105,0
106,0
107,0
108,6
109,0
110,3
111,7
112,3328
113,47
114,10
115,29
116,193
117,44
118,20
119,166
120,3075
121,51
122,3
123,12
124,3947
125,398
126,3394
127,6910
128,21815
129,415
130,35
131,169
132,453
133,16
134,142
135,314
136,16
137,0
138,0
139,1
140,177
141,1
142,166
143,304
144,521
145,8
146,6
147,11
148,20
149,4
150,9
151,339
152,105
153,3
154,0
155,1
156,204
157,6
158,194
159,446
160,28
161,1
162,2
163,0
164,2
165,0
166,1
167,0
168,0
169,0
170,0
171,0
172,0
173,0
174,2
175,1
176,57
177,0
178,0
179,0
180,4
181,1
182,1
183,0
184,43
185,2
186,0
187,0
188,43
189,2
190,46
191,127
192,37209
193,1270
194,74
195,688
196,450
197,66
198,212
199,867
200,89
201,19
202,0
203,3
204,241
205,21
206,133
207,645
208,3780
209,40
210,16
211,22
212,404
213,36
214,137
215,1122
216,351
217,12
218,1
219,3
220,1170
221,50
222,507
223,2605
224,34837
225,1259
226,43
227,935
228,508
229,84
230,135
231,926
232,19
233,4
234,0
235,3
236,58
237,3
238,44
239,241
240,60863
241,1770
242,134
243,1487
244,1516
245,1279
246,220
247,14170
248,58264
249,1847
250,46
251,378
252,89126
253,15592
254,67977
255,1558206
