gray_value,count
0,14641
1,7693
2,824
3,4183
4,938
5,126
6,1106
7,3755
8,838
9,105
10,33
11,117
12,1239
13,103
14,1379
15,4068
16,7494
17,1082
18,121
19,432
20,188
21,84
22,111
23,469
24,4297
25,369
26,150
27,689
28,4284
29,560
30,4764
31,20278
32,1286
33,122
34,12
35,71
36,32
37,4
38,16
39,62
40,13
41,1
42,1
43,1
44,17
45,6
46,10
47,27
48,6138
49,346
50,62
51,177
52,48
53,23
54,29
55,118
56,3276
57,424
58,101
59,301
60,3938
61,332
62,4572
63,15890
64,1724
65,222
66,17
67,85
68,57
69,11
70,16
71,79
72,38
73,3
74,0
75,5
76,37
77,7
78,15
79,68
80,293
81,58
82,3
83,9
84,18
85,10
86,3
87,20
88,72
89,8
90,0
91,4
92,72
93,72
94,61
95,226
96,1684
97,212
98,12
99,63
100,46
101,8
102,22
103,61
104,10
105,2
106,0
107,0
108,13
109,1
110,11
111,47
112,6293
113,431
114,35
115,176
116,92
117,150
118,29
119,122
120,4325
121,373
122,73
123,208
124,5929
125,3285
126,6251
127,26040
128,66853
129,2804
130,549
131,4172
132,413
133,53
134,408
135,1000
136,337
137,36
138,32
139,49
140,352
141,33
142,466
143,995
144,2155
145,238
146,38
147,118
148,48
149,11
150,30
151,115
152,729
153,63
154,29
155,118
156,743
157,75
158,803
159,2337
160,693
161,116
162,11
163,48
164,11
165,1
166,9
167,35
168,9
169,1
170,1
171,5
172,8
173,2
174,6
175,20
176,2418
177,158
178,32
179,102
180,15
181,9
182,12
183,41
184,1138
185,83
186,135
187,2897
188,658
189,78
190,834
191,3753
192,63334
193,3091
194,353
195,1500
196,353
197,61
198,380
199,1293
200,382
201,49
202,18
203,44
204,325
205,36
206,314
207,1023
208,2894
209,345
210,33
211,142
212,88
213,20
214,55
215,299
216,528
217,53
218,19
219,69
220,517
221,74
222,501
223,2707
224,57108
225,3701
226,255
227,1805
228,298
229,43
230,270
231,1217
232,203
233,23
234,5
235,43
236,205
237,35
238,195
239,956
240,142453
241,9341
242,651
243,4526
244,900
245,513
246,586
247,5361
248,90103
249,5811
250,1154
251,18857
252,86120
253,9109
254,90619
255,1177400
