gray_value,count
0,0
1,7337
2,6437
3,7271
4,3939
5,4740
6,10052
7,5220
8,5559
9,5849
10,5874
11,6709
12,8065
13,0
14,7035
15,6588
16,7200
17,7750
18,7978
19,0
20,7936
21,6869
22,9471
23,0
24,12678
25,0
26,12054
27,0
28,10697
29,0
30,10380
31,7114
32,7170
33,8413
34,0
35,9228
36,8721
37,0
38,7703
39,0
40,0
41,21483
42,0
43,0
44,0
45,0
46,0
47,0
48,0
49,0
50,0
51,58655
52,0
53,0
54,0
55,0
56,0
57,42031
58,0
59,0
60,15656
61,0
62,14289
63,0
64,11768
65,0
66,0
67,0
68,21324
69,0
70,14059
71,0
72,12303
73,0
74,10431
75,6472
76,6175
77,10137
78,4484
79,8321
80,4888
81,5423
82,4771
83,6104
84,5736
85,5548
86,10145
87,4921
88,5575
89,5463
90,6213
91,5393
92,10506
93,4847
94,4628
95,8596
96,4877
97,7887
98,4358
99,7364
100,6479
101,3272
102,6544
103,8422
104,5238
105,6822
106,7048
107,5781
108,5665
109,6334
110,6504
111,5619
112,7149
113,5670
114,5657
115,7076
116,5424
117,6315
118,6830
119,5876
120,6242
121,5734
122,6234
123,6450
124,6185
125,4822
126,6649
127,5263
128,4054
129,8349
130,0
131,9697
132,0
133,13690
134,0
135,10274
136,8312
137,6793
138,7301
139,0
140,11930
141,0
142,12048
143,7107
144,0
145,8472
146,8110
147,0
148,12467
149,0
150,12192
151,5749
152,8123
153,5896
154,6695
155,4855
156,5396
157,9582
158,4228
159,4127
160,7624
161,6485
162,8126
163,5452
164,6153
165,4321
166,5685
167,8407
168,0
169,8039
170,11507
171,0
172,6710
173,6018
174,6727
175,6069
176,6395
177,10611
178,6339
179,0
180,7351
181,8897
182,7295
183,0
184,8975
185,0
186,11230
187,0
188,0
189,21905
190,0
191,0
192,0
193,0
194,0
195,36527
196,0
197,0
198,0
199,0
200,0
201,34956
202,0
203,0
204,0
205,0
206,0
207,0
208,0
209,0
210,54681
211,0
212,0
213,0
214,0
215,0
216,0
217,43631
218,0
219,0
220,0
221,0
222,0
223,0
224,0
225,0
226,0
227,66019
228,0
229,0
230,0
231,0
232,0
233,0
234,38883
235,0
236,0
237,21029
238,0
239,0
240,16345
241,0
242,0
243,22554
244,0
245,0
246,0
247,23055
248,0
249,0
250,20349
251,0
252,8829
253,5486
254,5636
255,8608
