gray_value,count
0,53262
1,11590
2,1733
3,7533
4,2157
5,54
6,3022
7,6414
8,2174
9,82
10,4
11,10
12,3201
13,82
14,2849
15,4220
16,17675
17,783
18,82
19,348
20,68
21,7
22,119
23,368
24,10770
25,309
26,21
27,111
28,8561
29,317
30,5277
31,15241
32,3164
33,159
34,38
35,131
36,38
37,0
38,57
39,119
40,53
41,2
42,0
43,0
44,70
45,4
46,58
47,76
48,16240
49,532
50,77
51,273
52,47
53,2
54,111
55,295
56,8660
57,310
58,31
59,115
60,7661
61,343
62,4827
63,14271
64,3330
65,210
66,42
67,153
68,45
69,7
70,87
71,149
72,27
73,3
74,0
75,1
76,58
77,0
78,47
79,93
80,91
81,11
82,1
83,4
84,0
85,72
86,1
87,6
88,61
89,3
90,0
91,1
92,53
93,8
94,49
95,82
96,5410
97,320
98,98
99,279
100,73
101,0
102,109
103,199
104,71
105,3
106,0
107,1
108,80
109,5
110,84
111,136
112,11752
113,529
114,88
115,359
116,59
117,7
118,120
119,289
120,8723
121,331
122,17
123,127
124,7914
125,1016
126,6325
127,17754
128,65558
129,2602
130,743
131,4571
132,713
133,21
134,1024
135,2117
136,798
137,30
138,5
139,4
140,1110
141,59
142,914
143,1664
144,2379
145,126
146,18
147,85
148,27
149,6
150,24
151,77
152,1779
153,80
154,5
155,44
156,1807
157,108
158,1223
159,3055
160,118
161,6
162,5
163,7
164,6
165,0
166,3
167,8
168,0
169,0
170,0
171,0
172,5
173,0
174,4
175,5
176,902
177,40
178,9
179,40
180,7
181,9
182,13
183,34
184,705
185,132
186,0
187,45
188,737
189,55
190,560
191,1884
192,76511
193,3928
194,694
195,3303
196,575
197,58
198,1135
199,3713
200,795
201,37
202,4
203,12
204,1053
205,67
206,1032
207,2931
208,3613
209,223
210,22
211,134
212,57
213,19
214,28
215,2452
216,1843
217,115
218,7
219,48
220,1357
221,1282
222,939
223,4420
224,66017
225,4030
226,595
227,3534
228,409
229,33
230,877
231,3819
232,667
233,37
234,0
235,15
236,810
237,82
238,758
239,3731
240,150781
241,11049
242,693
243,7919
244,470
245,71
246,926
247,7881
248,102381
249,7097
250,162
251,4121
252,77808
253,8617
254,61072
255,553187
