gray_value,count
0,60479
1,14769
2,5119
3,9170
4,18146
5,1693
6,9718
7,25918
8,4997
9,1265
10,355
11,717
12,9589
13,1483
14,9858
15,26500
16,14925
17,6883
18,1273
19,1570
20,1627
21,336
22,1398
23,2144
24,9561
25,1542
26,675
27,1236
28,25352
29,2239
30,28447
31,44351
32,4860
33,1151
34,406
35,593
36,1453
37,112
38,669
39,1640
40,457
41,91
42,26
43,49
44,865
45,123
46,456
47,985
48,9045
49,1510
50,668
51,820
52,1602
53,166
54,1272
55,1674
56,12218
57,1271
58,533
59,898
60,34213
61,1946
62,14225
63,14664
64,17470
65,1624
66,1534
67,1716
68,10056
69,413
70,1914
71,2337
72,1684
73,152
74,132
75,176
76,2004
77,137
78,1144
79,1547
80,1581
81,346
82,137
83,178
84,449
85,36
86,144
87,208
88,1744
89,164
90,154
91,241
92,2317
93,223
94,1658
95,2915
96,8856
97,1375
98,676
99,1260
100,1900
101,171
102,826
103,1711
104,881
105,135
106,37
107,84
108,1471
109,215
110,838
111,1630
112,22346
113,1794
114,1551
115,1598
116,2175
117,177
118,1560
119,2113
120,34111
121,1875
122,1081
123,2031
124,53723
125,3472
126,14797
127,17123
128,5084
129,8914
130,456
131,11851
132,1671
133,1686
134,889
135,35403
136,442
137,707
138,41
139,546
140,702
141,1273
142,442
143,14677
144,1177
145,1529
146,101
147,1239
148,153
149,147
150,133
151,2008
152,621
153,823
154,64
155,911
156,1639
157,1648
158,1017
159,14740
160,397
161,731
162,33
163,432
164,118
165,134
166,64
167,1127
168,29
169,51
170,6
171,62
172,52
173,76
174,56
175,687
176,657
177,1124
178,54
179,929
180,175
181,225
182,106
183,2091
184,474
185,884
186,78
187,1642
188,1129
189,1756
190,685
191,14880
192,8915
193,22292
194,850
195,31273
196,1802
197,2484
198,1526
199,54845
200,641
201,1525
202,45
203,1116
204,867
205,1538
206,836
207,15344
208,1326
209,1895
210,125
211,1917
212,179
213,178
214,201
215,3673
216,1120
217,1542
218,87
219,1916
220,1582
221,1953
222,1571
223,17099
224,9192
225,23613
226,435
227,12336
228,1143
229,1613
230,822
231,14109
232,473
233,888
234,56
235,720
236,851
237,1571
238,1247
239,12352
240,23181
241,36732
242,982
243,13092
244,1580
245,2784
246,1613
247,16238
248,12498
249,12868
250,624
251,13898
252,13813
253,17571
254,12324
255,292068
