gray_value,count
0,55271
1,12285
2,3357
3,6532
4,5078
5,248
6,4303
7,5461
8,4241
9,273
10,92
11,169
12,4879
13,239
14,3321
15,4350
16,20477
17,1206
18,306
19,608
20,363
21,87
22,280
23,685
24,10433
25,620
26,231
27,640
28,7782
29,505
30,5135
31,15329
32,6829
33,412
34,152
35,248
36,238
37,17
38,218
39,311
40,166
41,7
42,1
43,11
44,157
45,1
46,116
47,182
48,14340
49,759
50,243
51,555
52,308
53,34
54,284
55,551
56,8497
57,655
58,179
59,585
60,6100
61,433
62,5160
63,12752
64,9384
65,717
66,284
67,507
68,452
69,38
70,385
71,583
72,313
73,41
74,12
75,23
76,404
77,29
78,254
79,427
80,1150
81,183
82,26
83,42
84,110
85,1683
86,27
87,73
88,467
89,52
90,15
91,36
92,375
93,857
94,271
95,660
96,8854
97,581
98,256
99,540
100,411
101,30
102,318
103,506
104,220
105,13
106,10
107,16
108,238
109,16
110,204
111,303
112,12894
113,911
114,303
115,685
116,378
117,114
118,298
119,492
120,7683
121,628
122,238
123,518
124,7094
125,2016
126,6609
127,16960
128,57883
129,3530
130,1343
131,3169
132,1784
133,121
134,1688
135,2219
136,1338
137,123
138,37
139,93
140,1815
141,102
142,1217
143,1877
144,3977
145,326
146,104
147,257
148,125
149,53
150,76
151,176
152,2803
153,264
154,95
155,327
156,2544
157,238
158,1836
159,4227
160,1515
161,138
162,41
163,118
164,83
165,8
166,59
167,111
168,41
169,6
170,2
171,6
172,42
173,2
174,36
175,87
176,4113
177,277
178,115
179,295
180,147
181,25
182,107
183,204
184,2610
185,277
186,81
187,702
188,1908
189,209
190,1692
191,5276
192,65662
193,5114
194,1199
195,3663
196,2071
197,239
198,1963
199,4609
200,1766
201,243
202,56
203,193
204,1982
205,227
206,1743
207,4612
208,4346
209,478
210,80
211,362
212,128
213,329
214,98
215,759
216,2892
217,428
218,65
219,413
220,2126
221,945
222,1604
223,8466
224,64309
225,5313
226,1149
227,4773
228,2111
229,296
230,1817
231,6265
232,1432
233,203
234,43
235,189
236,1664
237,224
238,1364
239,5965
240,134967
241,13794
242,1879
243,11914
244,2719
245,984
246,2307
247,14816
248,78546
249,10545
250,1646
251,12684
252,64240
253,10926
254,60919
255,492884
