gray_value,count
0,67894
1,7416
2,2690
3,5851
4,6695
5,120
6,5641
7,5259
8,3300
9,104
10,16
11,30
12,6105
13,148
14,3674
15,4563
16,16227
17,110
18,170
19,124
20,363
21,2
22,470
23,188
24,10624
25,113
26,48
27,63
28,8190
29,166
30,6568
31,6303
32,4343
33,115
34,86
35,108
36,114
37,1
38,87
39,73
40,26
41,3
42,1
43,0
44,34
45,0
46,32
47,28
48,8941
49,161
50,115
51,142
52,122
53,5
54,88
55,117
56,5475
57,92
58,44
59,61
60,6036
61,113
62,4241
63,4827
64,16940
65,1017
66,139
67,451
68,141
69,2
70,182
71,279
72,184
73,20
74,0
75,1
76,171
77,12
78,113
79,176
80,1638
81,18
82,5
83,12
84,187
85,356
86,15
87,664
88,493
89,38
90,1
91,1
92,448
93,11664
94,185
95,3929
96,12538
97,355
98,175
99,273
100,171
101,1
102,168
103,212
104,72
105,1
106,0
107,2
108,103
109,2
110,70
111,80
112,12678
113,340
114,139
115,249
116,3374
117,1753
118,169
119,1702
120,9216
121,175
122,38
123,83
124,9657
125,1887
126,6524
127,20576
128,57959
129,1887
130,770
131,1436
132,1337
133,63
134,1047
135,1815
136,687
137,36
138,5
139,11
140,1304
141,30
142,920
143,1631
144,1059
145,35
146,21
147,40
148,33
149,7
150,20
151,106
152,1012
153,45
154,10
155,26
156,1398
157,56
158,1044
159,1813
160,306
161,25
162,4
163,13
164,7
165,0
166,7
167,18
168,3
169,0
170,0
171,1
172,3
173,1
174,1
175,4
176,417
177,24
178,9
179,24
180,10
181,0
182,12
183,35
184,463
185,29
186,8
187,12
188,490
189,24
190,305
191,758
192,91919
193,4112
194,803
195,3346
196,1548
197,96
198,1362
199,4230
200,950
201,60
202,7
203,17
204,1451
205,95
206,1143
207,3275
208,12316
209,123
210,28
211,90
212,4609
213,1955
214,464
215,25235
216,1138
217,63
218,11
219,32
220,8895
221,1120
222,3583
223,28738
224,67656
225,4725
226,801
227,4165
228,1380
229,232
230,1192
231,4663
232,377
233,25
234,1
235,8
236,613
237,36
238,558
239,1690
240,109547
241,7683
242,854
243,6017
244,7914
245,28011
246,1379
247,306237
248,80042
249,7119
250,367
251,2411
252,143740
253,155083
254,85980
255,3274073
