gray_value,count
0,67023
1,26608
2,2011
3,13290
4,2361
5,92
6,2953
7,8269
8,2119
9,126
10,6
11,15
12,2891
13,120
14,2370
15,3638
16,23250
17,1923
18,123
19,521
20,125
21,171
22,161
23,685
24,13293
25,590
26,18
27,343
28,9054
29,1833
30,4622
31,31240
32,2968
33,260
34,76
35,265
36,52
37,4
38,104
39,193
40,59
41,2
42,0
43,0
44,55
45,6
46,47
47,65
48,23772
49,933
50,137
51,484
52,65
53,65
54,148
55,498
56,11012
57,604
58,32
59,299
60,9165
61,1967
62,4582
63,29990
64,3739
65,487
66,63
67,290
68,55
69,6
70,106
71,232
72,50
73,7
74,1
75,0
76,61
77,3
78,56
79,96
80,515
81,40
82,1
83,7
84,31
85,267
86,4
87,143
88,127
89,8
90,0
91,9
92,111
93,8
94,54
95,521
96,4967
97,487
98,107
99,465
100,73
101,1
102,137
103,296
104,58
105,7
106,0
107,1
108,112
109,10
110,89
111,145
112,22063
113,959
114,135
115,593
116,72
117,6
118,186
119,467
120,19259
121,773
122,30
123,370
124,10540
125,95650
126,6297
127,37842
128,97690
129,8662
130,924
131,22496
132,955
133,182
134,1285
135,3783
136,1203
137,53
138,2
139,13
140,1563
141,113
142,1034
143,1975
144,2654
145,222
146,32
147,124
148,45
149,36
150,37
151,90
152,2303
153,155
154,12
155,78
156,2095
157,390
158,1410
159,4442
160,111
161,9
162,5
163,17
164,1
165,0
166,3
167,9
168,5
169,0
170,0
171,1
172,8
173,1
174,3
175,7
176,1155
177,72
178,13
179,82
180,3
181,4
182,10
183,42
184,1054
185,113
186,3
187,441
188,991
189,244
190,744
191,2807
192,82595
193,6819
194,853
195,5730
196,859
197,77
198,1375
199,6613
200,903
201,82
202,4
203,16
204,1260
205,113
206,979
207,2824
208,5536
209,499
210,42
211,254
212,162
213,1623
214,83
215,13213
216,2121
217,162
218,10
219,63
220,1807
221,260
222,1114
223,6729
224,55356
225,4919
226,643
227,3990
228,468
229,57
230,929
231,3888
232,564
233,56
234,1
235,22
236,820
237,88
238,754
239,2917
240,263571
241,17659
242,776
243,10718
244,621
245,2523
246,1150
247,12144
248,211603
249,11408
250,184
251,12741
252,111886
253,117921
254,75088
255,3161891
