gray_value,count
0,67553
1,38194
2,4220
3,9897
4,5971
5,511
6,4281
7,7114
8,3893
9,434
10,134
11,278
12,4104
13,299
14,2554
15,3887
16,34283
17,3975
18,530
19,1353
20,585
21,1486
22,457
23,2821
24,11179
25,1457
26,320
27,5059
28,7958
29,1780
30,5191
31,47164
32,6908
33,721
34,237
35,425
36,417
37,32
38,282
39,427
40,189
41,14
42,10
43,12
44,186
45,13
46,140
47,174
48,17433
49,1326
50,465
51,1068
52,531
53,73
54,454
55,1589
56,9085
57,1627
58,334
59,3007
60,6909
61,1024
62,5305
63,32327
64,11452
65,1683
66,476
67,969
68,726
69,66
70,504
71,1100
72,489
73,78
74,26
75,38
76,549
77,64
78,284
79,490
80,4654
81,2609
82,37
83,104
84,347
85,5827
86,105
87,338
88,1385
89,181
90,35
91,90
92,791
93,11911
94,455
95,1843
96,8590
97,1126
98,350
99,950
100,636
101,67
102,510
103,744
104,303
105,36
106,17
107,31
108,389
109,38
110,222
111,378
112,16833
113,2313
114,487
115,1309
116,581
117,308
118,483
119,987
120,8680
121,2242
122,342
123,1178
124,8813
125,23192
126,7562
127,38530
128,84088
129,9118
130,2087
131,9031
132,2418
133,259
134,1941
135,3081
136,1700
137,252
138,64
139,160
140,2126
141,206
142,1272
143,2148
144,5648
145,716
146,198
147,615
148,216
149,92
150,144
151,397
152,3633
153,552
154,187
155,882
156,3142
157,521
158,2142
159,6073
160,1716
161,248
162,69
163,168
164,150
165,23
166,111
167,163
168,67
169,10
170,7
171,9
172,61
173,12
174,50
175,104
176,22265
177,798
178,230
179,703
180,282
181,48
182,191
183,456
184,12886
185,717
186,865
187,112720
188,3309
189,542
190,2973
191,20987
192,67779
193,9563
194,1628
195,6632
196,3042
197,439
198,2265
199,8448
200,2103
201,388
202,94
203,308
204,2297
205,423
206,1769
207,4634
208,9814
209,1357
210,175
211,967
212,385
213,801
214,260
215,3835
216,4653
217,977
218,139
219,839
220,2935
221,1412
222,2272
223,18092
224,62393
225,8131
226,1300
227,5258
228,2409
229,439
230,2111
231,6543
232,1497
233,290
234,67
235,266
236,1723
237,324
238,1375
239,4937
240,284090
241,25069
242,2904
243,19810
244,4531
245,2172
246,3846
247,74876
248,145997
249,17875
250,3245
251,212731
252,99814
253,38831
254,97109
255,2744864
