gray_value,count
0,40596
1,17124
2,3249
3,6046
4,2813
5,530
6,1927
7,3118
8,2677
9,296
10,114
11,177
12,1831
13,187
14,1303
15,2010
16,19007
17,3085
18,333
19,736
20,921
21,169
22,288
23,545
24,5126
25,610
26,238
27,406
28,3016
29,381
30,2304
31,5362
32,4900
33,494
34,122
35,248
36,314
37,48
38,143
39,179
40,612
41,35
42,23
43,22
44,333
45,21
46,112
47,151
48,7732
49,931
50,209
51,420
52,471
53,49
54,191
55,272
56,5619
57,898
58,232
59,391
60,4212
61,430
62,3064
63,6039
64,6063
65,998
66,287
67,579
68,550
69,237
70,387
71,638
72,589
73,32
74,21
75,31
76,288
77,41
78,178
79,248
80,1950
81,295
82,29
83,83
84,150
85,1156
86,28
87,54
88,809
89,40
90,31
91,39
92,311
93,528
94,182
95,338
96,4292
97,456
98,186
99,326
100,319
101,63
102,212
103,322
104,945
105,26
106,21
107,25
108,361
109,34
110,192
111,234
112,6336
113,611
114,211
115,387
116,410
117,167
118,202
119,321
120,6206
121,511
122,229
123,354
124,7162
125,1825
126,5332
127,10456
128,31629
129,4785
130,2736
131,7135
132,1158
133,268
134,1392
135,2314
136,941
137,138
138,67
139,130
140,914
141,123
142,764
143,1153
144,3151
145,681
146,174
147,444
148,152
149,41
150,98
151,172
152,1307
153,227
154,107
155,281
156,1197
157,160
158,1194
159,2054
160,1517
161,226
162,67
163,189
164,110
165,28
166,66
167,163
168,214
169,16
170,8
171,18
172,78
173,11
174,64
175,118
176,2238
177,526
178,125
179,480
180,128
181,30
182,106
183,178
184,1390
185,260
186,184
187,496
188,1035
189,206
190,1201
191,2589
192,27893
193,3523
194,1240
195,3945
196,1457
197,418
198,2172
199,6600
200,1131
201,206
202,68
203,210
204,968
205,186
206,1188
207,3068
208,3563
209,686
210,114
211,559
212,157
213,172
214,120
215,666
216,1562
217,231
218,96
219,281
220,1071
221,269
222,1126
223,3943
224,27410
225,3086
226,819
227,3637
228,1145
229,274
230,1271
231,6368
232,1726
233,282
234,110
235,302
236,1160
237,272
238,1242
239,6342
240,48892
241,5761
242,1257
243,7711
244,1660
245,598
246,1415
247,12524
248,34948
249,4644
250,1518
251,4839
252,35535
253,6153
254,60035
255,258537
