gray_value,count
0,27489
1,14313
2,682
3,4326
4,14157
5,1010
6,3857
7,14925
8,660
9,315
10,57
11,149
12,3887
13,537
14,8226
15,26473
16,14108
17,8371
18,266
19,1048
20,1096
21,157
22,603
23,1086
24,4484
25,1127
26,133
27,866
28,15245
29,917
30,24228
31,41088
32,642
33,296
34,31
35,122
36,311
37,25
38,97
39,311
40,35
41,20
42,2
43,5
44,130
45,17
46,163
47,381
48,4391
49,1037
50,112
51,285
52,597
53,28
54,247
55,339
56,5972
57,631
58,149
59,422
60,20669
61,262
62,9309
63,6886
64,16875
65,1012
66,313
67,539
68,10952
69,86
70,718
71,838
72,297
73,12
74,15
75,20
76,777
77,28
78,728
79,320
80,1080
81,106
82,17
83,36
84,117
85,3
86,23
87,24
88,501
89,28
90,22
91,33
92,839
93,16
94,348
95,302
96,4666
97,502
98,114
99,262
100,868
101,18
102,258
103,331
104,98
105,16
106,11
107,9
108,446
109,34
110,655
111,425
112,16864
113,864
114,307
115,339
116,1057
117,20
118,338
119,286
120,21865
121,306
122,353
123,399
124,26105
125,260
126,6770
127,3589
128,666
129,4366
130,51
131,6037
132,304
133,485
134,114
135,19407
136,32
137,134
138,3
139,168
140,126
141,252
142,171
143,9283
144,325
145,1072
146,21
147,627
148,22
149,35
150,19
151,291
152,110
153,278
154,11
155,459
156,325
157,342
158,380
159,6707
160,50
161,147
162,4
163,159
164,26
165,21
166,10
167,429
168,3
169,11
170,1
171,15
172,11
173,13
174,18
175,453
176,150
177,808
178,9
179,462
180,15
181,41
182,11
183,406
184,158
185,490
186,26
187,1780
188,421
189,450
190,474
191,11897
192,4613
193,17930
194,116
195,25239
196,902
197,970
198,456
199,27778
200,111
201,324
202,9
203,385
204,258
205,326
206,530
207,6654
208,538
209,971
210,21
211,331
212,31
213,100
214,26
215,293
216,267
217,337
218,11
219,475
220,340
221,309
222,374
223,3700
224,9480
225,27256
226,164
227,10797
228,741
229,395
230,552
231,7078
232,146
233,390
234,18
235,455
236,570
237,423
238,3609
239,13873
240,28675
241,39737
242,403
243,7872
244,376
245,551
246,419
247,5622
248,10511
249,7768
250,452
251,15626
252,6944
253,3498
254,13923
255,122969
