gray_value,count
0,20158
1,7002
2,1346
3,2176
4,602
5,30
6,1052
7,1206
8,1289
9,142
10,12
11,19
12,1209
13,95
14,864
15,911
16,5150
17,731
18,185
19,230
20,62
21,5
22,104
23,112
24,2228
25,274
26,28
27,58
28,1490
29,136
30,1151
31,1622
32,1617
33,215
34,74
35,116
36,53
37,1
38,92
39,79
40,138
41,32
42,3
43,9
44,104
45,18
46,70
47,69
48,2714
49,306
50,119
51,167
52,39
53,2
54,82
55,91
56,1837
57,510
58,22
59,61
60,1484
61,190
62,1219
63,1957
64,771
65,116
66,50
67,75
68,26
69,3
70,45
71,60
72,43
73,8
74,2
75,1
76,56
77,7
78,46
79,43
80,66
81,10
82,5
83,11
84,3
85,0
86,2
87,5
88,24
89,12
90,1
91,1
92,29
93,3
94,30
95,40
96,1701
97,212
98,92
99,154
100,65
101,6
102,121
103,142
104,105
105,22
106,2
107,4
108,128
109,30
110,124
111,140
112,2082
113,233
114,91
115,166
116,40
117,5
118,106
119,135
120,1837
121,239
122,12
123,68
124,2414
125,529
126,2074
127,3424
128,9738
129,1440
130,783
131,2368
132,196
133,34
134,579
135,814
136,379
137,78
138,4
139,22
140,494
141,61
142,405
143,568
144,851
145,191
146,85
147,145
148,22
149,2
150,53
151,79
152,530
153,128
154,17
155,41
156,502
157,79
158,488
159,733
160,113
161,32
162,8
163,14
164,6
165,2
166,12
167,10
168,14
169,4
170,0
171,2
172,17
173,3
174,14
175,9
176,209
177,55
178,20
179,36
180,5
181,3
182,20
183,17
184,171
185,66
186,1
187,18
188,167
189,25
190,190
191,349
192,7609
193,1163
194,416
195,1086
196,237
197,34
198,746
199,1608
200,290
201,95
202,11
203,20
204,549
205,93
206,551
207,1081
208,618
209,165
210,49
211,131
212,20
213,4
214,51
215,166
216,393
217,122
218,7
219,43
220,448
221,107
222,471
223,1097
224,6917
225,1166
226,304
227,1147
228,173
229,34
230,550
231,1567
232,445
233,125
234,7
235,39
236,653
237,156
238,853
239,2301
240,10039
241,1595
242,391
243,1718
244,117
245,26
246,577
247,1783
248,8745
249,1766
250,129
251,806
252,11475
253,2535
254,20169
255,102332
