gray_value,count
0,17290
1,5831
2,1642
3,1672
4,1987
5,303
6,1018
7,910
8,1574
9,201
10,123
11,111
12,959
13,112
14,642
15,590
16,4278
17,672
18,249
19,257
20,328
21,54
22,133
23,122
24,1634
25,250
26,146
27,158
28,979
29,156
30,729
31,1100
32,2031
33,351
34,169
35,156
36,260
37,67
38,108
39,103
40,236
41,52
42,54
43,32
44,139
45,43
46,91
47,85
48,2024
49,309
50,169
51,200
52,213
53,48
54,134
55,149
56,1622
57,542
58,169
59,200
60,1156
61,269
62,1025
63,1547
64,2988
65,561
66,318
67,308
68,403
69,184
70,248
71,232
72,316
73,89
74,45
75,49
76,231
77,59
78,153
79,165
80,523
81,118
82,74
83,56
84,113
85,34
86,52
87,48
88,239
89,74
90,54
91,60
92,169
93,48
94,145
95,159
96,1672
97,246
98,186
99,209
100,221
101,61
102,215
103,193
104,229
105,46
106,47
107,49
108,210
109,53
110,183
111,188
112,1575
113,239
114,174
115,229
116,235
117,74
118,189
119,198
120,1540
121,306
122,196
123,296
124,2237
125,870
126,2026
127,3256
128,8388
129,1866
130,1099
131,2152
132,751
133,195
134,635
135,735
136,664
137,162
138,80
139,110
140,516
141,113
142,432
143,499
144,978
145,239
146,157
147,232
148,152
149,65
150,121
151,120
152,674
153,184
154,120
155,168
156,507
157,158
158,512
159,773
160,644
161,185
162,120
163,153
164,136
165,65
166,113
167,116
168,131
169,66
170,43
171,66
172,125
173,68
174,120
175,167
176,759
177,187
178,133
179,222
180,136
181,78
182,136
183,193
184,663
185,265
186,176
187,476
188,638
189,277
190,743
191,1660
192,5778
193,1201
194,616
195,1211
196,667
197,233
198,865
199,1779
200,549
201,158
202,91
203,178
204,683
205,193
206,677
207,1185
208,696
209,223
210,125
211,212
212,151
213,98
214,135
215,249
216,581
217,226
218,121
219,288
220,602
221,236
222,638
223,1597
224,4725
225,1037
226,458
227,1128
228,568
229,200
230,712
231,1545
232,496
233,199
234,135
235,344
236,671
237,318
238,935
239,2542
240,7076
241,1372
242,587
243,1744
244,680
245,319
246,810
247,2482
248,6231
249,1986
250,950
251,3010
252,8857
253,3671
254,19353
255,90982
