gray_value,count
0,17082
1,1793
2,1254
3,924
4,1399
5,16
6,921
7,763
8,1680
9,101
10,49
11,26
12,1289
13,36
14,899
15,764
16,3539
17,35
18,143
19,50
20,31
21,1
22,86
23,28
24,1824
25,50
26,28
27,45
28,1270
29,29
30,1059
31,1226
32,2233
33,76
34,139
35,86
36,140
37,1
38,81
39,63
40,92
41,1
42,2
43,6
44,46
45,1
46,49
47,24
48,1901
49,71
50,91
51,74
52,47
53,2
54,66
55,38
56,1304
57,66
58,47
59,47
60,1020
61,31
62,905
63,933
64,2725
65,236
66,94
67,129
68,61
69,4
70,74
71,79
72,159
73,18
74,5
75,8
76,80
77,7
78,53
79,59
80,43
81,3
82,5
83,3
84,2
85,0
86,4
87,3
88,72
89,9
90,2
91,2
92,52
93,5
94,41
95,51
96,2058
97,108
98,107
99,106
100,81
101,6
102,103
103,87
104,73
105,6
106,4
107,2
108,66
109,5
110,43
111,43
112,1701
113,95
114,77
115,69
116,54
117,3
118,67
119,89
120,1285
121,69
122,31
123,50
124,1161
125,37
126,1060
127,1391
128,10395
129,409
130,456
131,474
132,459
133,17
134,392
135,438
136,454
137,50
138,26
139,22
140,421
141,42
142,360
143,422
144,637
145,35
146,65
147,36
148,18
149,3
150,31
151,39
152,515
153,47
154,33
155,35
156,444
157,41
158,365
159,635
160,335
161,25
162,28
163,25
164,28
165,4
166,17
167,27
168,19
169,5
170,0
171,0
172,18
173,1
174,11
175,9
176,312
177,49
178,26
179,46
180,13
181,3
182,33
183,46
184,255
185,49
186,14
187,29
188,223
189,46
190,228
191,430
192,9421
193,741
194,350
195,804
196,400
197,32
198,462
199,906
200,473
201,89
202,27
203,40
204,489
205,73
206,430
207,841
208,580
209,40
210,44
211,48
212,13
213,4
214,25
215,51
216,542
217,87
218,40
219,94
220,531
221,77
222,518
223,1244
224,8151
225,1062
226,387
227,1103
228,373
229,56
230,458
231,1193
232,295
233,40
234,12
235,15
236,314
237,67
238,288
239,769
240,9465
241,1662
242,435
243,1567
244,394
245,129
246,491
247,2065
248,8963
249,2072
250,279
251,1387
252,11215
253,2690
254,12548
255,134929
