gray_value,count
0,82108
1,23659
2,2759
3,13525
4,3391
5,68
6,4409
7,10632
8,3070
9,64
10,5
11,12
12,4620
13,119
14,3621
15,5604
16,27169
17,1221
18,76
19,437
20,75
21,72
22,141
23,708
24,16313
25,433
26,11
27,325
28,13771
29,585
30,7586
31,25973
32,3761
33,179
34,45
35,188
36,37
37,1
38,53
39,166
40,26
41,0
42,0
43,0
44,38
45,2
46,26
47,52
48,24119
49,723
50,75
51,446
52,56
53,27
54,115
55,447
56,11823
57,467
58,22
59,320
60,11086
61,611
62,6218
63,21907
64,4277
65,379
66,53
67,256
68,58
69,1
70,87
71,232
72,31
73,1
74,0
75,0
76,60
77,7
78,56
79,110
80,351
81,12
82,1
83,4
84,19
85,174
86,7
87,71
88,109
89,2
90,0
91,2
92,51
93,134
94,50
95,149
96,6234
97,406
98,73
99,362
100,65
101,2
102,103
103,260
104,41
105,1
106,0
107,1
108,64
109,1
110,52
111,138
112,19782
113,798
114,91
115,488
116,68
117,16
118,114
119,370
120,14373
121,457
122,21
123,296
124,11477
125,2891
126,7879
127,25317
128,89730
129,4423
130,957
131,11764
132,1134
133,75
134,1563
135,3699
136,1070
137,37
138,3
139,2
140,1640
141,70
142,1408
143,2566
144,3176
145,151
146,21
147,90
148,41
149,29
150,41
151,604
152,2486
153,89
154,0
155,108
156,2734
157,163
158,1880
159,4876
160,83
161,13
162,2
163,8
164,2
165,0
166,0
167,2
168,0
169,1
170,0
171,0
172,1
173,0
174,2
175,4
176,1596
177,72
178,5
179,64
180,8
181,78
182,10
183,57
184,1391
185,409
186,1
187,3892
188,1261
189,125
190,1180
191,3794
192,86635
193,5812
194,882
195,5036
196,1058
197,52
198,1588
199,7381
200,763
201,29
202,2
203,10
204,1252
205,70
206,1383
207,3802
208,6294
209,310
210,11
211,659
212,243
213,2854
214,76
215,22986
216,2406
217,110
218,3
219,3018
220,1842
221,158
222,1221
223,6336
224,60151
225,5236
226,647
227,4608
228,428
229,43
230,966
231,4661
232,381
233,21
234,2
235,11
236,655
237,45
238,754
239,3582
240,192374
241,16728
242,663
243,12577
244,551
245,1089
246,1033
247,15103
248,147175
249,11051
250,136
251,23458
252,110590
253,30809
254,80918
255,1470558
