gray_value,count
0,93535
1,28713
2,6117
3,11496
4,9877
5,304
6,7541
7,8124
8,7134
9,372
10,98
11,210
12,8421
13,328
14,4480
15,5060
16,34857
17,2617
18,474
19,1098
20,420
21,92
22,404
23,791
24,16340
25,2167
26,306
27,2668
28,11223
29,2065
30,6728
31,28347
32,8903
33,774
34,242
35,533
36,338
37,15
38,326
39,464
40,128
41,4
42,3
43,2
44,142
45,8
46,134
47,217
48,22046
49,1437
50,413
51,1059
52,419
53,25
54,432
55,816
56,11436
57,5581
58,302
59,1912
60,7913
61,1336
62,6283
63,20294
64,13268
65,1415
66,423
67,1059
68,693
69,25
70,638
71,1045
72,377
73,31
74,4
75,19
76,593
77,22
78,370
79,521
80,1656
81,2602
82,21
83,43
84,73
85,378
86,25
87,49
88,602
89,48
90,12
91,56
92,530
93,2313
94,276
95,787
96,11991
97,1140
98,418
99,1185
100,623
101,20
102,536
103,879
104,191
105,14
106,6
107,11
108,300
109,11
110,275
111,385
112,24317
113,1852
114,504
115,1457
116,536
117,75
118,488
119,988
120,13303
121,2651
122,331
123,1094
124,10931
125,33534
126,9080
127,30135
128,74549
129,6190
130,2272
131,7767
132,3132
133,137
134,3206
135,4179
136,2067
137,177
138,41
139,133
140,3572
141,218
142,2256
143,3394
144,5448
145,574
146,123
147,466
148,140
149,39
150,122
151,256
152,4560
153,646
154,155
155,7899
156,4482
157,598
158,3211
159,8665
160,1352
161,168
162,61
163,161
164,79
165,4
166,73
167,134
168,28
169,1
170,0
171,2
172,32
173,3
174,34
175,60
176,7237
177,555
178,105
179,607
180,129
181,14
182,124
183,324
184,4944
185,676
186,376
187,18909
188,2942
189,414
190,2585
191,9277
192,68781
193,8430
194,1914
195,6647
196,3388
197,337
198,3339
199,8807
200,1999
201,296
202,41
203,188
204,3196
205,328
206,2987
207,7606
208,6946
209,1033
210,138
211,7232
212,119
213,136
214,138
215,1072
216,4311
217,787
218,75
219,1002
220,3562
221,767
222,2757
223,27351
224,52880
225,8091
226,1529
227,7116
228,2398
229,286
230,2627
231,9328
232,1078
233,155
234,30
235,148
236,1725
237,231
238,1585
239,6833
240,166064
241,24588
242,2629
243,34352
244,3048
245,661
246,3012
247,21569
248,100516
249,20283
250,2097
251,48237
252,89396
253,24574
254,83662
255,1272459
