gray_value,count
0,98819
1,26081
2,6420
3,13699
4,26741
5,3447
6,13257
7,36287
8,7952
9,2727
10,546
11,1189
12,13080
13,2873
14,12450
15,39698
16,24769
17,14208
18,2002
19,2680
20,2409
21,562
22,2082
23,3331
24,12604
25,2521
26,947
27,2123
28,36607
29,6103
30,31242
31,71182
32,5876
33,1773
34,654
35,1061
36,2567
37,257
38,1302
39,3359
40,463
41,136
42,35
43,40
44,952
45,149
46,555
47,1707
48,12158
49,2297
50,1089
51,1252
52,2608
53,223
54,2262
55,3161
56,11160
57,1414
58,527
59,1031
60,47928
61,2567
62,21695
63,25511
64,26015
65,2557
66,2663
67,2729
68,15960
69,641
70,2811
71,3857
72,2424
73,215
74,160
75,175
76,2649
77,227
78,1696
79,2406
80,2867
81,890
82,217
83,281
84,554
85,59
86,249
87,380
88,2698
89,254
90,164
91,338
92,3568
93,1168
94,2173
95,8241
96,11982
97,2018
98,1231
99,2213
100,2621
101,270
102,1405
103,3268
104,953
105,132
106,60
107,101
108,2152
109,242
110,1070
111,2613
112,37692
113,3088
114,3238
115,3025
116,3460
117,829
118,3036
119,4179
120,39715
121,2089
122,1685
123,2479
124,95414
125,6629
126,26404
127,33545
128,8516
129,13989
130,515
131,12544
132,2491
133,2902
134,1044
135,41797
136,1031
137,1273
138,30
139,635
140,1283
141,2569
142,649
143,22775
144,2488
145,2612
146,139
147,1582
148,198
149,250
150,157
151,2271
152,1229
153,1281
154,59
155,1124
156,3227
157,3336
158,1314
159,24336
160,458
161,985
162,29
163,611
164,149
165,141
166,61
167,1789
168,41
169,74
170,7
171,58
172,71
173,99
174,52
175,1108
176,1030
177,2109
178,66
179,1120
180,145
181,298
182,92
183,2541
184,503
185,1040
186,56
187,1404
188,1712
189,2746
190,772
191,19371
192,12885
193,38333
194,1084
195,47456
196,2536
197,5981
198,2487
199,84929
200,1175
201,3237
202,66
203,1874
204,1237
205,3083
206,1125
207,24907
208,2677
209,3198
210,168
211,2341
212,209
213,380
214,298
215,5148
216,2350
217,3008
218,100
219,2985
220,2897
221,4730
222,2021
223,29652
224,12313
225,31935
226,566
227,21050
228,1552
229,2531
230,1158
231,28210
232,563
233,1143
234,72
235,814
236,1054
237,2033
238,1654
239,19985
240,37614
241,86999
242,1599
243,26409
244,2215
245,5420
246,2506
247,32099
248,21761
249,23506
250,1058
251,19092
252,24747
253,96513
254,18453
255,856464
